FID,Latitude,Longitude,Depth_m
6348,70.31768969,-153.8111828,0.9
6349,70.31769272,-153.8111828,0.9
6350,70.31769574,-153.8111828,0.9
6351,70.31769877,-153.8112098,0.8
6352,70.3177018,-153.8112187,0.8
6353,70.3177018,-153.8112457,0.8
6354,70.3177018,-153.8112637,0.9
6355,70.31770483,-153.8112816,0.9
6356,70.31770785,-153.8112906,0.9
6357,70.31771088,-153.8112996,0.8
6358,70.31771391,-153.8113086,0.8
6359,70.31771391,-153.8113176,0.8
6360,70.31771391,-153.8113265,0.8
6361,70.31771391,-153.8113265,0.8
6362,70.31771391,-153.8113355,0.8
6363,70.31771391,-153.8113445,0.8
6364,70.31771391,-153.8113535,0.9
6365,70.31771088,-153.8113715,0.8
6366,70.31771088,-153.8113804,0.8
6367,70.31771088,-153.8113984,0.8
6368,70.31771088,-153.8113984,0.8
6369,70.31771391,-153.8114074,0.8
6370,70.31771391,-153.8114164,0.8
6371,70.31771391,-153.8114433,0.8
6372,70.31771391,-153.8114613,0.8
6373,70.31771391,-153.8114613,0.8
6374,70.31771391,-153.8114703,0.8
6375,70.31771694,-153.8114882,0.8
6376,70.31771997,-153.8114882,0.8
6377,70.31772299,-153.8114882,0.8
6378,70.31772602,-153.8114972,0.8
6379,70.31772602,-153.8115062,0.8
6380,70.31772602,-153.8115062,0.8
6381,70.31772905,-153.8115062,0.8
6382,70.31772905,-153.8115062,0.8
6383,70.31772602,-153.8115152,0.8
6384,70.31772602,-153.8115331,0.8
6385,70.31772299,-153.8115421,0.8
6386,70.31772299,-153.8115601,0.8
6387,70.31772299,-153.8115691,0.8
6388,70.31772299,-153.8115781,0.8
6389,70.31771997,-153.811587,0.8
6390,70.31772602,-153.811596,0.8
6391,70.31772905,-153.811596,0.8
6392,70.31773208,-153.811605,0.8
6393,70.31772905,-153.811632,0.8
6394,70.31772905,-153.8116499,0.8
6395,70.31772602,-153.8116679,0.8
6396,70.31772602,-153.8116948,0.8
6397,70.31772602,-153.8117038,0.8
6398,70.31772602,-153.8117128,0.8
6399,70.31772905,-153.8117218,0.8
6400,70.31772905,-153.8117218,0.8
6401,70.31773208,-153.8117308,0.8
6402,70.31772905,-153.8117397,0.8
6403,70.31772905,-153.8117487,0.8
6404,70.3177351,-153.8117577,0.8
6405,70.3177351,-153.8117667,0.8
6406,70.31774116,-153.8117667,0.8
6407,70.31774116,-153.8117847,0.8
6408,70.31774116,-153.8117936,0.8
6409,70.31774116,-153.8118116,0.8
6410,70.31774116,-153.8118206,0.8
6411,70.31774116,-153.8118386,0.8
6412,70.31774116,-153.8118386,0.8
6413,70.31773813,-153.8118475,0.8
6414,70.31773813,-153.8118745,0.8
6415,70.3177351,-153.8118835,0.8
6416,70.3177351,-153.8118925,0.8
6417,70.31774116,-153.8118925,0.8
6418,70.31774116,-153.8119014,0.8
6419,70.31774419,-153.8119104,0.8
6420,70.31774722,-153.8119194,0.9
6421,70.31774722,-153.8119284,0.8
6422,70.31774722,-153.8119463,0.8
6423,70.31774722,-153.8119553,0.8
6424,70.31775024,-153.8119733,0.8
6425,70.31775327,-153.8119823,0.8
6426,70.31775327,-153.8120002,0.8
6427,70.31775327,-153.8120182,0.8
6428,70.3177563,-153.8120272,0.8
6429,70.31775933,-153.8120362,0.8
6430,70.31775933,-153.8120272,0.8
6431,70.31776235,-153.8120362,0.8
6432,70.31776235,-153.8120362,0.8
6433,70.31776538,-153.8120452,0.8
6434,70.31776538,-153.8120631,0.8
6435,70.31776235,-153.8120811,0.8
6436,70.31775933,-153.8120991,0.8
6437,70.31775933,-153.812108,0.8
6438,70.31775933,-153.812117,0.8
6439,70.31776538,-153.812117,0.8
6440,70.31776538,-153.812117,0.8
6441,70.31776841,-153.812126,0.8
6442,70.31777447,-153.812126,0.8
6443,70.31777749,-153.812135,0.8
6444,70.31778355,-153.812144,0.8
6445,70.31778052,-153.8121619,0.8
6446,70.31778355,-153.8121709,0.8
6447,70.31779566,-153.8121709,0.8
6448,70.31779869,-153.8121709,0.8
6449,70.31779869,-153.8121799,0.8
6450,70.31779566,-153.8122069,0.8
6451,70.31779566,-153.8122248,0.8
6452,70.31779566,-153.8122428,0.8
6453,70.31779566,-153.8122518,0.8
6454,70.31779869,-153.8122607,0.8
6455,70.31780172,-153.8122697,0.8
6456,70.31780777,-153.8122787,0.8
6457,70.3178108,-153.8122877,0.8
6458,70.3178108,-153.8123057,0.8
6459,70.31781383,-153.8123146,0.8
6460,70.31781383,-153.8123326,0.8
6461,70.31781383,-153.8123506,0.8
6462,70.31781383,-153.8123775,0.8
6463,70.31781383,-153.8124045,0.8
6464,70.31781383,-153.8124314,0.8
6465,70.31781685,-153.8124494,0.8
6466,70.31781988,-153.8124674,0.8
6467,70.31782594,-153.8124584,0.8
6468,70.31782896,-153.8124584,0.8
6469,70.31783805,-153.8124584,0.8
6470,70.31784108,-153.8124404,0.8
6471,70.31784108,-153.8124404,0.8
6472,70.3178441,-153.8124494,0.8
6473,70.31784713,-153.8124584,0.8
6474,70.31785621,-153.8124494,0.8
6475,70.31786227,-153.8124404,0.8
6476,70.3178653,-153.8124404,0.8
6477,70.31786833,-153.8124494,0.8
6478,70.31787438,-153.8124763,0.8
6479,70.31787741,-153.8125033,0.8
6480,70.31788044,-153.8125212,0.8
6481,70.31788346,-153.8125392,0.8
6482,70.31788952,-153.8125662,0.9
6483,70.31788952,-153.8125662,0.9
6484,70.31789255,-153.8125931,0.8
6485,70.31789558,-153.8126021,0.8
6486,70.3178986,-153.8126201,0.8
6487,70.31790163,-153.812629,0.8
6488,70.31790466,-153.812638,0.8
6489,70.31790769,-153.812656,0.8
6490,70.31791071,-153.812665,0.8
6491,70.31790769,-153.8126919,0.8
6492,70.31790769,-153.8127099,0.8
6493,70.31790769,-153.8127279,0.8
6494,70.31791071,-153.8127458,0.8
6495,70.31791374,-153.8127638,0.8
6496,70.31791677,-153.8127817,0.8
6497,70.31791677,-153.8127817,0.9
6498,70.31791677,-153.8127907,0.9
6499,70.31792283,-153.8128177,0.9
6500,70.31792888,-153.8128356,0.9
6501,70.31792888,-153.8128356,0.9
6502,70.31793191,-153.8128716,0.9
6503,70.31794099,-153.8128895,0.9
6504,70.31794402,-153.8129165,0.9
6505,70.31795007,-153.8129434,0.9
6506,70.31795613,-153.8129614,0.9
6507,70.31795916,-153.8129794,0.9
6508,70.31796219,-153.8129884,0.9
6509,70.31796219,-153.8129884,0.9
6510,70.31796521,-153.8130243,0.9
6511,70.31797127,-153.8130333,0.9
6512,70.31797732,-153.8130512,0.9
6513,70.31798338,-153.8130782,0.9
6514,70.31798944,-153.8130961,1
6515,70.31799246,-153.8131231,0.9
6516,70.31799549,-153.813159,0.9
6517,70.31799549,-153.813159,0.9
6518,70.31799852,-153.813186,0.9
6519,70.31799852,-153.813195,0.9
6520,70.31800155,-153.8132129,0.9
6521,70.31800155,-153.8132129,0.9
6522,70.3180076,-153.8132219,0.9
6523,70.31801063,-153.8132219,0.9
6524,70.31801669,-153.8132309,0.9
6525,70.31802577,-153.8132309,0.9
6526,70.31804091,-153.8132309,0.9
6527,70.31804091,-153.8132309,0.9
6528,70.31804999,-153.8132219,1
6529,70.31804999,-153.8132219,1
6530,70.31805907,-153.8132219,0.9
6531,70.31806513,-153.8132219,0.9
6532,70.31807421,-153.8132309,1
6533,70.31808935,-153.8132399,0.9
6534,70.31808935,-153.8132399,0.9
6535,70.31809843,-153.8132489,0.9
6536,70.31810449,-153.8132578,1
6537,70.31811054,-153.8132668,0.9
6538,70.3181166,-153.8132848,0.9
6539,70.31812266,-153.8132938,0.9
6540,70.31812871,-153.8133028,0.9
6541,70.31813477,-153.8133207,0.9
6542,70.31814688,-153.8133477,0.9
6543,70.3181499,-153.8133566,0.9
6544,70.31815293,-153.8133746,0.9
6545,70.31815899,-153.8133926,0.9
6546,70.31816202,-153.8134105,0.9
6547,70.31816807,-153.8134285,0.8
6548,70.3181711,-153.8134555,0.8
6549,70.31817715,-153.8134824,0.8
6550,70.31817715,-153.8134824,0.8
6551,70.31818018,-153.8135094,0.9
6552,70.31818321,-153.8135183,0.8
6553,70.31818926,-153.8135363,0.9
6554,70.31818926,-153.8135633,0.8
6555,70.31819532,-153.8135812,0.8
6556,70.31819835,-153.8135902,0.8
6557,70.3182044,-153.8135992,0.8
6558,70.31820743,-153.8136082,0.8
6559,70.31821046,-153.8136082,0.8
6560,70.31821651,-153.8136171,0.8
6561,70.31822257,-153.8136261,0.8
6562,70.3182256,-153.8136351,0.8
6563,70.31822863,-153.8136441,0.8
6564,70.31823165,-153.8136621,0.9
6565,70.31823771,-153.81368,0.8
6566,70.31824074,-153.813698,0.9
6567,70.31824376,-153.813716,0.8
6568,70.31824982,-153.8137339,0.8
6569,70.31825285,-153.8137429,0.8
6570,70.31826193,-153.8137699,0.8
6571,70.31826193,-153.8137699,0.8
6572,70.31826496,-153.8137878,0.8
6573,70.31826799,-153.8137968,0.8
6574,70.31827101,-153.8138148,0.8
6575,70.31827404,-153.8138327,0.9
6576,70.31827404,-153.8138417,0.9
6577,70.31827707,-153.8138777,0.9
6578,70.31828312,-153.8138866,0.9
6579,70.31828615,-153.8138956,1
6580,70.31829221,-153.8139046,0.9
6581,70.31829826,-153.8139315,0.9
6582,70.31830432,-153.8139765,0.9
6583,70.31830432,-153.8139765,0.8
6584,70.31831037,-153.8140214,0.9
6585,70.31831643,-153.8140483,1
6586,70.31831946,-153.8140573,0.9
6587,70.31832248,-153.8140663,0.9
6588,70.31832248,-153.8140663,0.9
6589,70.31832551,-153.8140843,0.9
6590,70.31832551,-153.8140932,1
6591,70.31832854,-153.8141022,1
6592,70.31832854,-153.8141112,1
6593,70.31833157,-153.8141292,0.9
6594,70.31833157,-153.8141382,0.9
6595,70.31833459,-153.8141561,0.9
6596,70.31833459,-153.8141651,0.9
6597,70.31833762,-153.8141651,1
6598,70.31833762,-153.8141831,1
6599,70.31834065,-153.814192,0.9
6600,70.31834368,-153.81421,1
6601,70.31834368,-153.814219,0.9
6602,70.31834671,-153.814228,0.9
6603,70.31834671,-153.8142549,0.9
6604,70.31834671,-153.8142729,0.9
6605,70.31834973,-153.8142819,0.9
6606,70.31835276,-153.8142909,1.1
6607,70.31835579,-153.8142909,1
6608,70.31836184,-153.8142909,1
6609,70.3183679,-153.8142998,1
6610,70.31837093,-153.8142998,1
6611,70.31837395,-153.8143088,1
6612,70.31838001,-153.8143448,1
6613,70.31838001,-153.8143448,1
6614,70.31838606,-153.8143537,1
6615,70.31838909,-153.8143717,1
6616,70.31838909,-153.8143987,1
6617,70.31839515,-153.8144346,1.1
6618,70.31839515,-153.8144436,1.1
6619,70.31839515,-153.8144436,1.1
6620,70.3184012,-153.8144525,1.1
6621,70.31840423,-153.8144615,1.1
6622,70.31840726,-153.8144705,1.2
6623,70.31841029,-153.8144795,1.2
6624,70.31840726,-153.8144975,1.1
6625,70.31840726,-153.8145154,1.1
6626,70.31841029,-153.8145424,1.2
6627,70.31841331,-153.8145603,1.2
6628,70.31841937,-153.8145783,1.2
6629,70.3184224,-153.8146053,1.2
6630,70.31842845,-153.8146232,1.2
6631,70.31843451,-153.8146412,1.2
6632,70.31844056,-153.8146502,1.3
6633,70.31844359,-153.8146592,1.3
6634,70.31844662,-153.8146681,1.3
6635,70.31844662,-153.8146771,1.3
6636,70.31844965,-153.8146861,1.3
6637,70.31845873,-153.8147131,1.3
6638,70.31845873,-153.8147131,1.4
6639,70.31845873,-153.814731,1.4
6640,70.31846781,-153.81474,1.4
6641,70.31847084,-153.81474,1.4
6642,70.31847689,-153.8147669,1.4
6643,70.31847992,-153.8147759,1.4
6644,70.31847992,-153.8147759,1.4
6645,70.31847992,-153.8147849,1.4
6646,70.31848295,-153.8147939,1.5
6647,70.31848598,-153.8148029,1.5
6648,70.31848901,-153.8148119,1.5
6649,70.31849506,-153.8148298,1.5
6650,70.31850112,-153.8148478,1.5
6651,70.31850414,-153.8148658,1.5
6652,70.3185102,-153.8148747,1.5
6653,70.31851323,-153.8148837,1.5
6654,70.31851928,-153.8148927,1.5
6655,70.31852231,-153.8149107,1.5
6656,70.31852534,-153.8149286,1.6
6657,70.31852837,-153.8149376,1.6
6658,70.31853442,-153.8149466,1.6
6659,70.31853745,-153.8149556,1.6
6660,70.31854048,-153.8149825,1.6
6661,70.31854048,-153.8150095,1.6
6662,70.3185435,-153.8150274,1.6
6663,70.31854956,-153.8150454,1.6
6664,70.31854956,-153.8150634,1.6
6665,70.31855259,-153.8150724,1.6
6666,70.31855561,-153.8150903,1.6
6667,70.31855864,-153.8151083,1.6
6668,70.31856167,-153.8151083,1.6
6669,70.3185647,-153.8151263,1.6
6670,70.31856772,-153.8151352,1.6
6671,70.31856772,-153.8151442,1.6
6672,70.31857075,-153.8151532,1.6
6673,70.31857378,-153.8151622,1.6
6674,70.31857378,-153.8151802,1.6
6675,70.31857378,-153.8151981,1.7
6676,70.31857681,-153.8152161,1.7
6677,70.31857681,-153.8152341,1.7
6678,70.31858286,-153.815252,1.6
6679,70.31858286,-153.81527,1.7
6680,70.31858286,-153.8152969,1.7
6681,70.31858589,-153.8153149,1.7
6682,70.31858892,-153.8153418,1.7
6683,70.31858892,-153.8153598,1.7
6684,70.31859195,-153.8153778,1.7
6685,70.318598,-153.8153868,1.7
6686,70.31860103,-153.8153957,1.7
6687,70.31860406,-153.8154047,1.7
6688,70.31860708,-153.8154137,1.7
6689,70.31861011,-153.8154407,1.7
6690,70.31861011,-153.8154496,1.7
6691,70.31861314,-153.8154766,1.7
6692,70.31861617,-153.8154946,1.7
6693,70.31861919,-153.8155125,1.7
6694,70.31862222,-153.8155305,1.7
6695,70.31862525,-153.8155305,1.8
6696,70.31862525,-153.8155485,1.8
6697,70.31862525,-153.8155754,1.8
6698,70.31862222,-153.8156023,1.8
6699,70.31861919,-153.8156113,1.8
6700,70.31862222,-153.8156293,1.8
6701,70.31862222,-153.8156473,1.9
6702,70.31862222,-153.8156562,1.9
6703,70.31862222,-153.8156652,1.8
6704,70.31862222,-153.8156922,1.8
6705,70.31862222,-153.8157101,1.8
6706,70.31862525,-153.8157101,1.8
6707,70.31862525,-153.8157101,1.8
6708,70.31863131,-153.8157012,1.8
6709,70.31863433,-153.8157101,1.8
6710,70.31863131,-153.8157101,1.8
6711,70.31862828,-153.8157191,1.8
6712,70.31863131,-153.8157281,1.8
6713,70.31863433,-153.8157371,1.8
6714,70.31863433,-153.8157551,1.9
6715,70.31864644,-153.8157551,1.9
6716,70.31864947,-153.815764,1.9
6717,70.31864947,-153.815782,1.8
6718,70.31864947,-153.8158,1.9
6719,70.31864947,-153.8158179,1.9
6720,70.31864947,-153.8158449,1.9
6721,70.3186525,-153.8158808,1.9
6722,70.31864947,-153.8159078,1.9
6723,70.31864947,-153.8159347,1.9
6724,70.31864947,-153.8159527,1.9
6725,70.31864947,-153.8159617,1.9
6726,70.31864947,-153.8159796,1.9
6727,70.31865553,-153.8159617,1.9
6728,70.31865553,-153.8159796,1.9
6729,70.31865553,-153.8159976,1.9
6730,70.31865855,-153.8160066,1.9
6731,70.31866158,-153.8160245,1.9
6732,70.31866158,-153.8160425,1.9
6733,70.31866764,-153.8160515,2
6734,70.31866764,-153.8160695,1.9
6735,70.31866461,-153.8160784,2
6736,70.31866461,-153.8160964,2
6737,70.31866764,-153.8161054,1.9
6738,70.31866764,-153.8161233,2
6739,70.31866764,-153.8161323,2
6740,70.31866764,-153.8161413,2
6741,70.31866764,-153.8161593,2
6742,70.31866461,-153.8161683,2
6743,70.31866461,-153.8161772,2
6744,70.31866158,-153.8161952,2
6745,70.31865855,-153.8162132,2
6746,70.31865553,-153.8162311,2
6747,70.31865553,-153.8162491,2
6748,70.31865553,-153.8162671,2
6749,70.3186525,-153.816294,2.1
6750,70.3186525,-153.816312,2.1
6751,70.3186525,-153.81633,2
6752,70.31864947,-153.8163569,2
6753,70.31864947,-153.8163749,2
6754,70.3186525,-153.8163928,2
6755,70.3186525,-153.8164018,2
6756,70.31865553,-153.8164198,2
6757,70.31865553,-153.8164377,2.1
6758,70.31865553,-153.8164737,2.1
6759,70.31865553,-153.8165096,2.1
6760,70.31865553,-153.8165276,2.1
6761,70.31865553,-153.8165276,2
6762,70.31865553,-153.8165366,2.1
6763,70.31866461,-153.8165635,2.1
6764,70.31866764,-153.8165725,2.1
6765,70.31867066,-153.8165725,2.1
6766,70.31867066,-153.8165725,2.1
6767,70.31867066,-153.8165725,2.1
6768,70.31867066,-153.8165905,2.1
6769,70.31867066,-153.8165905,2.1
6770,70.31867672,-153.8165994,2.1
6771,70.31867672,-153.8166084,2.1
6772,70.31867672,-153.8166084,2.1
6773,70.31867975,-153.8166264,2.1
6774,70.31867975,-153.8166444,2.1
6775,70.31867975,-153.8166623,2.1
6776,70.31867975,-153.8166623,2.1
6777,70.31868278,-153.8166803,2.2
6778,70.31868278,-153.8166893,2.1
6779,70.31868278,-153.8167072,2.2
6780,70.31868278,-153.8167162,2.1
6781,70.31868278,-153.8167252,2.1
6782,70.31868278,-153.8167432,2.2
6783,70.3186858,-153.8167611,2.2
6784,70.3186858,-153.8167701,2.2
6785,70.3186858,-153.8167791,2.1
6786,70.3186858,-153.8167881,2.2
6787,70.3186858,-153.8167971,2.1
6788,70.3186858,-153.816815,2.2
6789,70.31868883,-153.816815,2.1
6790,70.31869186,-153.816833,2.2
6791,70.31869186,-153.816842,2.2
6792,70.31869186,-153.816851,2.1
6793,70.31869489,-153.8168599,2.1
6794,70.31869489,-153.8168599,2.1
6795,70.31869489,-153.8168599,2.1
6796,70.31869489,-153.8168689,2.2
6797,70.31869489,-153.8168869,2.2
6798,70.31869791,-153.8169049,2.2
6799,70.31869791,-153.8169049,2.2
6800,70.31869791,-153.8169138,2.2
6801,70.31869489,-153.8169228,2.1
6802,70.31869186,-153.8169498,2.1
6803,70.31868883,-153.8169588,2.2
6804,70.31868883,-153.8169767,2.2
6805,70.3186858,-153.8169947,2.2
6806,70.3186858,-153.8170037,2.2
6807,70.3186858,-153.8170216,2.2
6808,70.31868278,-153.8170306,2.2
6809,70.3186858,-153.8170306,2.2
6810,70.3186858,-153.8170486,2.2
6811,70.3186858,-153.8170576,2.2
6812,70.31868883,-153.8170755,2.2
6813,70.31869186,-153.8170845,2.2
6814,70.31869489,-153.8170935,2.2
6815,70.31869791,-153.8170935,2.2
6816,70.31870397,-153.8170935,2.2
6817,70.31870397,-153.8171025,2.2
6818,70.31870397,-153.8171025,2.2
6819,70.31871002,-153.8171025,2.2
6820,70.31871608,-153.8170935,2.3
6821,70.31872213,-153.8171025,2.2
6822,70.31872516,-153.8171204,2.2
6823,70.31872516,-153.8171204,2.2
6824,70.31872819,-153.8171204,2.2
6825,70.31873424,-153.8171204,2.2
6826,70.31873727,-153.8171204,2.2
6827,70.31874333,-153.8171204,2.2
6828,70.31874938,-153.8171115,2.2
6829,70.31875241,-153.8171115,2.2
6830,70.31875847,-153.8171204,2.3
6831,70.31876149,-153.8171204,2.2
6832,70.31876452,-153.8171384,2.2
6833,70.31876452,-153.8171564,2.2
6834,70.31876452,-153.8171564,2.2
6835,70.31876755,-153.8171654,2.3
6836,70.31877058,-153.8171833,2.3
6837,70.31877663,-153.8172013,2.2
6838,70.31878269,-153.8172103,2.2
6839,70.31878874,-153.8172193,2.2
6840,70.31879177,-153.8172282,2.3
6841,70.3187948,-153.8172372,2.2
6842,70.31879782,-153.8172462,2.2
6843,70.31880085,-153.8172552,2.2
6844,70.31880085,-153.8172642,2.2
6845,70.31880388,-153.8172731,2.2
6846,70.31880388,-153.8172731,2.3
6847,70.31880085,-153.8172911,2.2
6848,70.31880085,-153.8173001,2.3
6849,70.31880085,-153.8173181,2.2
6850,70.31880388,-153.817327,2.2
6851,70.31880994,-153.817336,2.2
6852,70.31881296,-153.817345,2.3
6853,70.31881902,-153.817354,2.2
6854,70.31882205,-153.817372,2.2
6855,70.3188281,-153.8173809,2.3
6856,70.31883416,-153.8174079,2.3
6857,70.31883718,-153.8174169,2.3
6858,70.31884021,-153.8174348,2.2
6859,70.31884021,-153.8174348,2.2
6860,70.31884929,-153.8174618,2.3
6861,70.31884929,-153.8174708,2.2
6862,70.31885232,-153.8174798,2.3
6863,70.31885838,-153.8174798,2.2
6864,70.31885838,-153.8174887,2.2
6865,70.3188614,-153.8175157,2.2
6866,70.31886443,-153.8175336,2.2
6867,70.31886443,-153.8175606,2.2
6868,70.31886746,-153.8175786,2.2
6869,70.31886746,-153.8175786,2.3
6870,70.31886746,-153.8176055,2.3
6871,70.31886443,-153.8176325,2.2
6872,70.31886746,-153.8176504,2.3
6873,70.31887049,-153.8176774,2.2
6874,70.31887049,-153.8177043,2.2
6875,70.31887352,-153.8177223,2.2
6876,70.31887654,-153.8177223,2.2
6877,70.3188826,-153.8177313,2.2
6878,70.31888563,-153.8177223,2.2
6879,70.31889168,-153.8177223,2.2
6880,70.31889774,-153.8177223,2.3
6881,70.31890076,-153.8177223,2.2
6882,70.31890682,-153.8177133,2.2
6883,70.3189159,-153.8177133,2.2
6884,70.31892196,-153.8177133,2.2
6885,70.31892196,-153.8177133,2.2
6886,70.31891893,-153.8177133,2.2
6887,70.3189159,-153.8177313,2.2
6888,70.31891893,-153.8177582,2.3
6889,70.31892196,-153.8177852,2.3
6890,70.31893104,-153.8178031,2.3
6891,70.31893709,-153.8178121,2.3
6892,70.31893709,-153.8178211,2.2
6893,70.31893407,-153.817866,2.4
6894,70.31893407,-153.817884,2.3
6895,70.31893104,-153.8179199,2.2
6896,70.31893104,-153.8179199,2.2
6897,70.31892498,-153.8179469,2.2
6898,70.31892196,-153.8179738,2.3
6899,70.31891893,-153.8179918,2.3
6900,70.3189159,-153.8180097,2.2
6901,70.31891287,-153.8180277,2.3
6902,70.31891893,-153.8180457,2.2
6903,70.31892196,-153.8180547,2.3
6904,70.31892498,-153.8180726,2.2
6905,70.31892801,-153.8180906,2.2
6906,70.31893407,-153.8180906,2.3
6907,70.31893709,-153.8180996,2.3
6908,70.31894012,-153.8180996,2.2
6909,70.31894618,-153.8181085,2.2
6910,70.31894921,-153.8181085,2.2
6911,70.31895526,-153.8181175,2.2
6912,70.31896434,-153.8181445,2.3
6913,70.31896434,-153.8181445,2.3
6914,70.31896737,-153.8181624,2.3
6915,70.3189704,-153.8181714,2.2
6916,70.3189704,-153.8181804,2.2
6917,70.31897343,-153.8181894,2.2
6918,70.31897343,-153.8181894,2.2
6919,70.31897343,-153.8182074,2.3
6920,70.31897343,-153.8182163,2.2
6921,70.31897645,-153.8182343,2.2
6922,70.31897948,-153.8182433,2.2
6923,70.31898251,-153.8182523,2.3
6924,70.31898554,-153.8182613,2.3
6925,70.31898856,-153.8182702,2.2
6926,70.31898856,-153.8182792,2.2
6927,70.31899159,-153.8182882,2.2
6928,70.31899462,-153.8182972,2.1
6929,70.31899462,-153.8183062,2.2
6930,70.31898856,-153.8183421,2.2
6931,70.28198229,-153.8422634,1.7
6932,70.28203082,-153.8421286,1.7
6933,70.28201868,-153.8421556,1.7
6934,70.28203688,-153.8421915,1.7
6935,70.28201262,-153.8422903,1.8
6936,70.28200352,-153.8423083,1.7
6937,70.28201565,-153.8423173,1.7
6938,70.28202172,-153.8423352,1.7
6939,70.28202778,-153.8423442,1.7
6940,70.28202778,-153.8423532,1.8
6941,70.28202778,-153.8423712,1.8
6942,70.28202778,-153.8423801,1.7
6943,70.28203082,-153.8423801,1.7
6944,70.28203082,-153.8423891,1.7
6945,70.28203385,-153.8423981,1.7
6946,70.28203385,-153.8424071,1.7
6947,70.28203688,-153.8424071,1.7
6948,70.28203688,-153.8424161,1.7
6949,70.28203688,-153.842425,1.8
6950,70.28203992,-153.842425,1.8
6951,70.28203688,-153.842443,1.7
6952,70.28203992,-153.842452,1.7
6953,70.28203688,-153.84247,1.8
6954,70.28203992,-153.8424789,1.8
6955,70.28203992,-153.8424879,1.8
6956,70.28204295,-153.8424969,1.7
6957,70.28204598,-153.8425059,1.8
6958,70.28204598,-153.8425149,1.8
6959,70.28204901,-153.8425239,1.8
6960,70.28204901,-153.8425328,1.8
6961,70.28205205,-153.8425418,1.8
6962,70.28205205,-153.8425508,1.7
6963,70.28205508,-153.8425598,1.8
6964,70.28205508,-153.8425778,1.8
6965,70.28205508,-153.8425867,1.8
6966,70.28205508,-153.8425957,1.8
6967,70.28205811,-153.8426137,1.8
6968,70.28206115,-153.8426227,1.8
